,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
2884,Color,Stephen Chbosky,364.0,102.0,139.0,850.0,Ezra Miller,8000.0,17738570.0,Drama|Romance,Logan Lerman,The Perks of Being a Wallflower ,351274,13631,Kate Walsh,2.0,coming of age|depression|gay|high school|mental illness,http://www.imdb.com/title/tt1659337/?ref_=fn_tt_tt_1,457.0,English,USA,PG-13,13000000.0,2012.0,3000.0,8.0,1.85,131000
2886,Color,Douglas McGrath,129.0,118.0,41.0,442.0,Isabella Rossellini,2000.0,1150403.0,Biography|Crime|Drama,Toby Jones,Infamous ,14143,3474,Hope Davis,4.0,blood|book|cold calculation|murder|writer,http://www.imdb.com/title/tt0420609/?ref_=fn_tt_tt_1,102.0,English,USA,R,13000000.0,2006.0,812.0,7.1,1.85,0
2887,Color,Michael Winterbottom,71.0,115.0,187.0,887.0,Sarah Polley,14000.0,403932.0,Drama|Romance|Western,Milla Jovovich,The Claim ,5254,17104,Shirley Henderson,4.0,gold|gold mine|miner|railroad|surveyor,http://www.imdb.com/title/tt0218378/?ref_=fn_tt_tt_1,92.0,English,UK,R,20000000.0,2000.0,900.0,6.5,2.35,141
2890,Color,Angelina Jolie Pitt,110.0,127.0,11000.0,116.0,Nikola Djuricko,306.0,301305.0,Drama|Romance|War,Jelena Jovanova,In the Land of Blood and Honey ,31414,796,Branko Djuric,0.0,bosnian war|church|emaciation|soldier|violence,http://www.imdb.com/title/tt1714209/?ref_=fn_tt_tt_1,180.0,Bosnian,USA,R,13000000.0,2011.0,164.0,4.3,2.35,0
2892,Color,John H. Lee,2.0,115.0,32.0,29.0,Dean Dawson,14000.0,31662.0,Action|Drama|History|War,Liam Neeson,Operation Chromite ,90,14133,Jung-jae Lee,1.0,,http://www.imdb.com/title/tt4939066/?ref_=fn_tt_tt_1,1.0,English,South Korea,,12620000.0,2016.0,81.0,6.8,,139
2894,Color,Glenn Ficarra,242.0,102.0,43.0,113.0,Louis Herthum,170.0,2035566.0,Biography|Comedy|Crime|Drama|Romance,Dameon Clarke,I Love You Phillip Morris ,77305,931,Annie Golden,0.0,character name in title|con artist|fraud|gay|prison break,http://www.imdb.com/title/tt1045772/?ref_=fn_tt_tt_1,162.0,English,France,R,13000000.0,2009.0,157.0,6.6,1.85,11000
2895,Color,Jean-Jacques Annaud,62.0,100.0,218.0,91.0,Everett McGill,581.0,,Adventure|Drama|History,Rae Dawn Chong,Quest for Fire ,16281,931,Gary Schwartz,0.0,fire|prehistoric times|primitive|tribe|trio,http://www.imdb.com/title/tt0082484/?ref_=fn_tt_tt_1,96.0,None,Canada,R,12500000.0,1981.0,201.0,7.4,2.35,0
2896,Color,Denzel Washington,121.0,117.0,18000.0,543.0,Kevin Connolly,18000.0,21078145.0,Biography|Drama,Denzel Washington,Antwone Fisher ,26493,20456,Derek Luke,0.0,black american|extortion|navy|psychiatrist|sailor,http://www.imdb.com/title/tt0168786/?ref_=fn_tt_tt_1,159.0,English,USA,PG-13,12500000.0,2002.0,638.0,7.3,2.35,0
2897,Color,Michael Hoffman,83.0,109.0,97.0,355.0,Embeth Davidtz,13000.0,14060950.0,Drama,Gabriel Millman,The Emperor's Club ,14354,14347,Rob Morrow,1.0,classroom|fund raising|headmaster|reunion|roman,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139.0,English,USA,PG-13,12500000.0,2002.0,795.0,6.9,1.85,0
2898,Color,Tony Scott,122.0,121.0,12000.0,975.0,Gary Oldman,11000.0,12281500.0,Action|Crime|Drama|Romance|Thriller,Brad Pitt,True Romance ,163492,23602,Michael Rapaport,3.0,aspiring actor|cocaine|drugs|pimp|suitcase full of money,http://www.imdb.com/title/tt0108399/?ref_=fn_tt_tt_1,460.0,English,USA,R,13000000.0,1993.0,10000.0,8.0,2.35,15000
2899,Color,Benedek Fliegauf,88.0,111.0,28.0,1000.0,Matt Smith,6000.0,,Drama|Romance|Sci-Fi,Eva Green,Womb ,9957,9244,Hannah Murray,1.0,clone|love|male nudity|medical ethics|virginity,http://www.imdb.com/title/tt1216520/?ref_=fn_tt_tt_1,35.0,English,Germany,Unrated,3660000.0,2010.0,2000.0,6.4,2.35,0
2900,Color,James Foley,120.0,100.0,164.0,99.0,Al Pacino,18000.0,10725228.0,Crime|Drama|Mystery,Kevin Spacey,Glengarry Glen Ross ,75675,32288,Jude Ciccolella,1.0,office|pressure|real estate|robbery|sales,http://www.imdb.com/title/tt0104348/?ref_=fn_tt_tt_1,365.0,English,USA,R,12500000.0,1992.0,14000.0,7.8,2.35,0
2901,Color,Michael Winterbottom,225.0,109.0,187.0,204.0,Ned Beatty,818.0,214966.0,Crime|Drama|Thriller,Liam Aiken,The Killer Inside Me ,28483,1813,Jay R. Ferguson,0.0,deputy|murder|revenge|sheriff|texas,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176.0,English,USA,R,13000000.0,2010.0,467.0,6.1,2.35,0
2904, Black and White,John Cromwell,7.0,101.0,19.0,135.0,Mary Astor,490.0,,Adventure|Drama|Romance,David Niven,The Prisoner of Zenda ,3256,1166,Ronald Colman,2.0,coronation|fictitious country|king|princess|swashbuckler,http://www.imdb.com/title/tt0029442/?ref_=fn_tt_tt_1,44.0,English,USA,Approved,,1937.0,185.0,7.8,1.37,337
2905,Color,Craig Gillespie,226.0,106.0,44.0,552.0,Kelli Garner,33000.0,5949693.0,Comedy|Drama|Romance,Ryan Gosling,Lars and the Real Girl ,114762,34351,Paul Schneider,1.0,in love with an inanimate object|internet|introvert|psychologist|sex doll,http://www.imdb.com/title/tt0805564/?ref_=fn_tt_tt_1,299.0,English,USA,PG-13,12000000.0,2007.0,730.0,7.4,1.85,19000
2906,Color,Mark Herman,185.0,94.0,39.0,18.0,Sheila Hancock,77.0,9030581.0,Drama|War,Richard Johnson,The Boy in the Striped Pajamas ,132386,156,Cara Horgan,0.0,boy|fence|jew|nazis|poison gas,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,398.0,English,UK,PG-13,12500000.0,2008.0,32.0,7.8,1.85,38000
2907,Color,Lars von Trier,177.0,140.0,3000.0,322.0,Udo Kier,963.0,4157491.0,Crime|Drama|Musical,Catherine Deneuve,Dancer in the Dark ,79330,2894,Björk,0.0,ends with quotation|execution|factory|women's prison|year 1964,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,690.0,English,Denmark,R,12800000.0,2000.0,595.0,8.0,2.35,0
2908,Color,Gillian Armstrong,28.0,132.0,44.0,241.0,Richard Roxburgh,1000.0,1508689.0,Drama|Romance,Tom Wilkinson,Oscar and Lucinda ,5648,2004,Clive Russell,2.0,australia|church|glass|inheritance|wager,http://www.imdb.com/title/tt0119843/?ref_=fn_tt_tt_1,50.0,English,USA,R,16000000.0,1997.0,653.0,6.7,2.35,329
2909,Color,Abel Ferrara,48.0,99.0,220.0,599.0,Vincent Gallo,812.0,1227324.0,Crime|Drama,Isabella Rossellini,The Funeral ,6921,3337,Gretchen Mol,3.0,1930s|madness|murder|new york city|violence,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1,48.0,English,USA,R,12500000.0,1996.0,787.0,6.6,1.85,344
2910,Color,Brian Koppelman,116.0,90.0,34.0,506.0,David Costabile,966.0,4360548.0,Comedy|Drama|Romance,Jenna Fischer,Solitary Man ,13371,2661,Richard Schiff,7.0,aging|hdtv|high definition television|love|marriage,http://www.imdb.com/title/tt1294213/?ref_=fn_tt_tt_1,60.0,English,USA,R,15000000.0,2009.0,681.0,6.4,1.85,0
2912,Color,George Hickenlooper,117.0,108.0,60.0,168.0,Eric Schweig,18000.0,1039869.0,Biography|Comedy|Crime|Drama,Kevin Spacey,Casino Jack ,14757,18739,Christian Campbell,5.0,corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist,http://www.imdb.com/title/tt1194417/?ref_=fn_tt_tt_1,51.0,English,Canada,R,15000000.0,2010.0,322.0,6.2,2.35,0
2914,Color,Je-kyu Kang,86.0,148.0,16.0,489.0,Bin Won,717.0,1110186.0,Action|Drama|War,Min-sik Choi,Tae Guk Gi: The Brotherhood of War ,31943,1730,Dong-gun Jang,2.0,1950s|archeologist|korea|korean war|soldier,http://www.imdb.com/title/tt0386064/?ref_=fn_tt_tt_1,224.0,Korean,South Korea,R,12800000.0,2004.0,517.0,8.1,2.35,0
2915, Black and White,William Dear,41.0,118.0,50.0,655.0,Cheech Marin,968.0,1089445.0,Comedy|Drama|Family|Sport,Clifton Collins Jr.,The Perfect Game ,2676,4270,Bruce McGill,0.0,baseball movie|little league|little league baseball|mexico|three word title,http://www.imdb.com/title/tt0473102/?ref_=fn_tt_tt_1,33.0,English,Canada,PG,12500000.0,2009.0,844.0,7.0,2.35,0
2917,Color,Steven Spielberg,385.0,130.0,14000.0,366.0,Robert Shaw,813.0,260000000.0,Adventure|Drama|Thriller,Roy Scheider,Jaws ,412454,2047,Murray Hamilton,0.0,beach|blockbuster|fishing|great white shark|shark,http://www.imdb.com/title/tt0073195/?ref_=fn_tt_tt_1,962.0,English,USA,PG,8000000.0,1975.0,559.0,8.0,2.35,21000
2919,Color,Stéphane Aubier,99.0,80.0,2.0,186.0,Megan Mullally,6000.0,71442.0,Animation|Comedy|Crime|Drama|Family,Mackenzie Foy,Ernest & Celestine ,12029,6829,Lambert Wilson,0.0,bear|dentist|friendship|mouse|prejudice,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,32.0,French,France,PG,9600000.0,2012.0,637.0,7.9,1.85,0
2922,Color,Tim Story,91.0,102.0,167.0,436.0,Jason George,656.0,75074950.0,Comedy|Drama,Sean Patrick Thomas,Barbershop ,22147,2754,Cedric the Entertainer,0.0,barber|barbershop|blaxploitation|loan shark|theft,http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1,156.0,English,USA,PG-13,12000000.0,2002.0,528.0,6.3,1.85,770
2926,Color,Peter Weir,83.0,112.0,608.0,733.0,Viggo Mortensen,11000.0,65500000.0,Crime|Drama|Romance|Thriller,Harrison Ford,Witness ,66966,22479,Lukas Haas,1.0,amish|love|murder|police|train,http://www.imdb.com/title/tt0090329/?ref_=fn_tt_tt_1,175.0,English,USA,R,12000000.0,1985.0,10000.0,7.4,1.85,0
2927,Color,Mike McCoy,216.0,110.0,16.0,11.0,Jason Cottle,93.0,70011073.0,Action|Adventure|Drama|Thriller|War,Alex Veadov,Act of Valor ,57996,146,Rorke Denver,0.0,mission|navy seal|terrorist|torture|valor,http://www.imdb.com/title/tt1591479/?ref_=fn_tt_tt_1,349.0,English,USA,R,12000000.0,2012.0,17.0,6.5,2.35,15000
2928,Color,Anne Fletcher,107.0,104.0,98.0,920.0,Alyson Stoner,17000.0,65269010.0,Crime|Drama|Music|Romance,Channing Tatum,Step Up ,90938,21380,Josh Henderson,0.0,dance|dancer|school|showcase|student,http://www.imdb.com/title/tt0462590/?ref_=fn_tt_tt_1,271.0,English,USA,PG-13,12000000.0,2006.0,2000.0,6.5,2.35,0
2932,Color,Josh Trank,414.0,89.0,128.0,371.0,Alex Russell,963.0,64572496.0,Drama|Sci-Fi|Thriller,Michael Kelly,Chronicle ,204327,2054,Ashley Hinshaw,0.0,found footage|high school|subjective camera|teen angst|troubled teen,http://www.imdb.com/title/tt1706593/?ref_=fn_tt_tt_1,471.0,English,USA,PG-13,12000000.0,2012.0,465.0,7.1,1.85,32000
2933,Color,Barbra Streisand,16.0,132.0,0.0,122.0,Amy Irving,405.0,30400000.0,Drama|Musical|Romance,Miriam Margolyes,Yentl ,9503,914,Steven Hill,1.0,love|study|talmud|wedding|yeshiva,http://www.imdb.com/title/tt0086619/?ref_=fn_tt_tt_1,68.0,English,UK,PG,12000000.0,1983.0,194.0,6.6,1.85,0
2935,Color,Tamra Davis,111.0,93.0,33.0,135.0,Katherine Boecher,1000.0,37188667.0,Comedy|Drama,Britney Spears,Crossroads ,34219,1531,Dave Allen,1.0,audition|friendship|graduation|high school graduation|love,http://www.imdb.com/title/tt0275022/?ref_=fn_tt_tt_1,578.0,English,USA,PG-13,12000000.0,2002.0,188.0,3.3,1.85,0
2937,Color,Franklin J. Schaffner,112.0,172.0,76.0,78.0,Karl Malden,654.0,,Biography|Drama|War,George C. Scott,Patton ,76398,1306,Bill Hickman,0.0,allies|dead soldier|destiny|general|tank,http://www.imdb.com/title/tt0066206/?ref_=fn_tt_tt_1,258.0,English,USA,GP,12000000.0,1970.0,416.0,8.0,2.2,0
2938,Color,Mark Romanek,207.0,96.0,132.0,933.0,Gary Cole,49000.0,31597131.0,Drama|Thriller,Robin Williams,One Hour Photo ,97938,52138,Connie Nielsen,0.0,insanity|photo lab|photo shop|photography|voyeur,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,605.0,English,USA,R,12000000.0,2002.0,989.0,6.8,1.85,0
2943,Color,Brian Henson,75.0,89.0,53.0,84.0,Jerry Nelson,227.0,27281507.0,Comedy|Drama|Family|Fantasy|Musical,Steven Mackintosh,The Muppet Christmas Carol ,33850,534,Steve Whitmire,0.0,christmas|christmas eve|miser|muppet|scrooge,http://www.imdb.com/title/tt0104940/?ref_=fn_tt_tt_1,147.0,English,USA,G,12000000.0,1992.0,94.0,7.7,1.85,0
2945, Black and White,Julie Taymor,128.0,123.0,278.0,898.0,Roger Rees,4000.0,25776062.0,Biography|Drama|Romance,Salma Hayek,Frida ,61651,7072,Valeria Golino,0.0,art|bisexual|marriage|pain|revolutionary,http://www.imdb.com/title/tt0120679/?ref_=fn_tt_tt_1,271.0,English,USA,R,12000000.0,2002.0,1000.0,7.4,1.85,0
2947,Color,Josh Boone,326.0,133.0,131.0,733.0,Sam Trammell,8000.0,124868837.0,Drama|Romance,Shailene Woodley,The Fault in Our Stars ,249688,10565,Nat Wolff,0.0,cancer|falling in love|friendship|novel|teenager,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1,548.0,English,USA,PG-13,12000000.0,2014.0,1000.0,7.8,1.85,93000
2948,Color,John Dahl,128.0,121.0,131.0,599.0,Martin Landau,13000.0,22905674.0,Crime|Drama,Matt Damon,Rounders ,121676,14890,Gretchen Mol,2.0,breasts|cult film|loan shark|poker|reference to christy turlington,http://www.imdb.com/title/tt0128442/?ref_=fn_tt_tt_1,290.0,English,USA,R,12000000.0,1998.0,940.0,7.4,2.35,0
2952,Color,,68.0,55.0,,898.0,Kelvin Taylor,1000.0,,Action|Adventure|Biography|Drama|History,Peter Mensah,Spartacus: War of the Damned             ,173172,6091,Viva Bianca,2.0,female frontal nudity|female full frontal nudity|gladiator|group sex|slave girl,http://www.imdb.com/title/tt1442449/?ref_=fn_tt_tt_1,302.0,English,USA,TV-MA,,,939.0,8.6,16.0,31000
2953,Color,Stephen Frears,354.0,98.0,350.0,322.0,Mare Winningham,1000.0,37707719.0,Biography|Drama,Steve Coogan,Philomena ,76094,2376,Peter Hermann,2.0,catholic|convent|gay love|gay relationship|irish adoption board,http://www.imdb.com/title/tt2431286/?ref_=fn_tt_tt_1,233.0,English,UK,PG-13,12000000.0,2013.0,482.0,7.6,1.85,37000
2954,Color,Mike Binder,125.0,118.0,57.0,805.0,Erika Christensen,975.0,18761993.0,Comedy|Drama,Alicia Witt,The Upside of Anger ,19007,2944,Joan Allen,1.0,anger|baseball|drinking|radio|secretary,http://www.imdb.com/title/tt0365885/?ref_=fn_tt_tt_1,219.0,English,USA,R,9000000.0,2005.0,931.0,6.9,2.35,549
2955,Color,Franklin J. Schaffner,55.0,125.0,76.0,801.0,Anne Meara,1000.0,,Drama|Thriller,Laurence Olivier,The Boys from Brazil ,20660,4659,Steve Guttenberg,3.0,1970s|jew|nazi|nazi hunter|paraguay,http://www.imdb.com/title/tt0077269/?ref_=fn_tt_tt_1,123.0,English,UK,R,12000000.0,1978.0,837.0,7.0,1.85,0
2957,Color,Jake Schreier,191.0,109.0,14.0,376.0,Cara Delevingne,733.0,31990064.0,Drama|Mystery|Romance,Nat Wolff,Paper Towns ,63390,2753,Meg Crosbie,2.0,based on novel|female neighbor|friendship|travel|trip,http://www.imdb.com/title/tt3622592/?ref_=fn_tt_tt_1,160.0,English,USA,PG-13,12000000.0,2015.0,558.0,6.4,2.35,0
2959, Black and White,Alexander Payne,433.0,115.0,729.0,622.0,Bruce Dern,1000.0,17613460.0,Adventure|Comedy|Drama,Devin Ratray,Nebraska ,91082,3798,Will Forte,0.0,aging|billings montana|lincoln nebraska|nebraska|pickup truck,http://www.imdb.com/title/tt1821549/?ref_=fn_tt_tt_1,274.0,English,USA,R,12000000.0,2013.0,844.0,7.8,2.35,28000
2962,Color,Jason Reitman,325.0,94.0,655.0,390.0,Patton Oswalt,9000.0,16300302.0,Comedy|Drama,Charlize Theron,Young Adult ,64682,10575,Collette Wolfe,1.0,car damage|computer printer|female band|fingernail polish|narcissism,http://www.imdb.com/title/tt1625346/?ref_=fn_tt_tt_1,203.0,English,USA,R,12000000.0,2011.0,786.0,6.3,1.85,0
2965,Color,Richard LaGravenese,24.0,100.0,98.0,604.0,Eddie Cibrian,1000.0,12902790.0,Comedy|Drama|Romance,Holly Hunter,Living Out Loud ,4052,3250,Jenette Goldstein,1.0,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,88.0,English,USA,R,12000000.0,1998.0,849.0,6.6,2.35,242
2967,Color,Jonathan Demme,232.0,113.0,438.0,471.0,Rosemarie DeWitt,11000.0,12796277.0,Drama|Romance,Anne Hathaway,Rachel Getting Married ,41226,12274,Bill Irwin,1.0,12 step program|friend|maid of honor|tears|wedding,http://www.imdb.com/title/tt1084950/?ref_=fn_tt_tt_1,281.0,English,USA,R,,2008.0,536.0,6.7,1.85,0
2968,Color,Bob Rafelson,34.0,122.0,30.0,85.0,Michael Lerner,1000.0,,Crime|Drama|Romance|Thriller,Anjelica Huston,The Postman Always Rings Twice ,16764,1456,John Colicos,0.0,adultery|drifter|lunch wagon|murder|neo noir,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,48.0,English,USA,R,12000000.0,1981.0,230.0,6.6,1.85,1000
2969,Color,Peter Webber,160.0,100.0,73.0,1000.0,Colin Firth,19000.0,11634362.0,Biography|Drama|Romance,Scarlett Johansson,Girl with a Pearl Earring ,60171,34700,Tom Wilkinson,0.0,17th century|girl|maid|painter|painting,http://www.imdb.com/title/tt0335119/?ref_=fn_tt_tt_1,296.0,English,UK,PG-13,,2003.0,14000.0,7.0,2.35,0
2970,Color,Wolfgang Petersen,96.0,293.0,249.0,18.0,Martin Semmelrogge,362.0,11433134.0,Adventure|Drama|Thriller|War,Jürgen Prochnow,Das Boot ,168203,469,Herbert Grönemeyer,0.0,duty|submarine|submarine movie|tension|u boat,http://www.imdb.com/title/tt0082096/?ref_=fn_tt_tt_1,426.0,German,West Germany,R,14000000.0,1981.0,21.0,8.4,1.85,11000
2971,Color,John Lee Hancock,106.0,137.0,102.0,877.0,Marc Blucas,2000.0,22406362.0,Drama|History|War|Western,Dennis Quaid,The Alamo ,16832,5780,Jordi Mollà,0.0,army|dictator|general|texan|texas,http://www.imdb.com/title/tt0318974/?ref_=fn_tt_tt_1,267.0,English,USA,PG-13,107000000.0,2004.0,973.0,6.0,2.35,701
2973,Color,Richard Curtis,274.0,123.0,628.0,171.0,Tom Hollander,565.0,15294553.0,Drama|Fantasy|Romance,Tom Hughes,About Time ,202341,1595,Lindsay Duncan,1.0,boyfriend girlfriend relationship|lingerie slip|time travel|time travel romance|wedding,http://www.imdb.com/title/tt2194499/?ref_=fn_tt_tt_1,391.0,English,UK,R,12000000.0,2013.0,555.0,7.8,2.35,105000
2974,Color,Yimou Zhang,248.0,119.0,611.0,4.0,Andy Lau,755.0,11041228.0,Action|Adventure|Drama|Romance,Takeshi Kaneshiro,House of Flying Daggers ,92295,1244,Zhengyong Zhang,3.0,flying|flying dagger|government|police|secret,http://www.imdb.com/title/tt0385004/?ref_=fn_tt_tt_1,420.0,Mandarin,China,PG-13,100000000.0,2004.0,483.0,7.6,2.35,0
2975,Color,Nicholas Jarecki,288.0,107.0,27.0,360.0,Curtiss Cook,664.0,7918283.0,Drama|Thriller,Nate Parker,Arbitrage ,41574,2440,Reg E. Cathey,1.0,accidental death|dead woman|dead woman with eyes open|death of mistress|manager,http://www.imdb.com/title/tt1764183/?ref_=fn_tt_tt_1,145.0,English,USA,R,12000000.0,2012.0,591.0,6.6,1.85,0
2977,Color,Darnell Martin,81.0,109.0,67.0,192.0,Veronika Dash,436.0,8134217.0,Biography|Drama|Music,Cedric the Entertainer,Cadillac Records ,15412,1141,Tammy Blanchard,3.0,1950s|jazz|jazz music|sex|title directed by female,http://www.imdb.com/title/tt1042877/?ref_=fn_tt_tt_1,90.0,English,USA,R,12000000.0,2008.0,223.0,7.0,2.35,0
2981, Black and White,Woody Allen,114.0,113.0,11000.0,99.0,Aleksa Palladino,537.0,5032496.0,Comedy|Drama,Melanie Griffith,Celebrity ,20576,943,Greg Mottola,0.0,celebrity|journalist|lesbian kiss|strong female character|tv producer,http://www.imdb.com/title/tt0120533/?ref_=fn_tt_tt_1,161.0,English,USA,R,12000000.0,1998.0,255.0,6.3,1.66,652
2982,Color,Ryan Murphy,132.0,122.0,708.0,316.0,Joseph Cross,433.0,6754898.0,Comedy|Drama,Jill Clayburgh,Running with Scissors ,20000,1291,Dagmara Dominczyk,0.0,alcoholic|fame|therapist|writer|writing,http://www.imdb.com/title/tt0439289/?ref_=fn_tt_tt_1,188.0,English,USA,R,12000000.0,2006.0,398.0,6.2,2.35,0
2984,Color,Spike Lee,30.0,108.0,0.0,599.0,Debi Mazar,873.0,4903000.0,Comedy|Drama,Michael Imperioli,Girl 6 ,4961,4497,Gretchen Mol,3.0,actress|neighbor|phone sex|queens new york city|sex addiction,http://www.imdb.com/title/tt0116414/?ref_=fn_tt_tt_1,33.0,English,USA,R,12000000.0,1996.0,680.0,5.0,1.85,251
2986,Color,James Gray,190.0,110.0,115.0,103.0,Vinessa Shaw,812.0,3148482.0,Drama|Romance,Isabella Rossellini,Two Lovers ,29613,1540,Samantha Ivers,0.0,jewish|love|married man|neighbor|photograph,http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1,98.0,English,USA,R,12000000.0,2008.0,580.0,7.1,2.35,0
2987,Color,Fred Schepisi,61.0,109.0,40.0,794.0,Ray Winstone,5000.0,2326407.0,Drama,Bob Hoskins,Last Orders ,5016,7166,JJ Feild,5.0,ashes|butcher|friend|friendship|memory,http://www.imdb.com/title/tt0253200/?ref_=fn_tt_tt_1,99.0,English,UK,R,12000000.0,2001.0,1000.0,7.0,2.35,305
2988,Color,Joon-ho Bong,363.0,110.0,584.0,74.0,Kang-ho Song,629.0,2201412.0,Comedy|Drama|Horror|Sci-Fi,Doona Bae,The Host ,68883,1173,Ah-sung Ko,0.0,daughter|han river|monster|river|seoul,http://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1,279.0,Korean,South Korea,R,12215500000.0,2006.0,398.0,7.0,1.85,7000
2991,Color,Jon Poll,146.0,97.0,20.0,442.0,Megan Park,21000.0,3950294.0,Comedy|Drama|Romance,Robert Downey Jr.,Charlie Bartlett ,56654,22577,Hope Davis,5.0,drugs|high school|prescription drugs|private school|student,http://www.imdb.com/title/tt0423977/?ref_=fn_tt_tt_1,124.0,English,USA,R,12000000.0,2007.0,569.0,7.0,1.85,0
2992,Color,Paolo Sorrentino,280.0,172.0,667.0,70.0,Sabrina Ferilli,211.0,2835886.0,Drama,Toni Servillo,The Great Beauty ,55516,456,Serena Grandi,2.0,genitalia|male frontal nudity|male nudity|old age|party,http://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1,124.0,Italian,Italy,Not Rated,9200000.0,2013.0,98.0,7.7,2.35,29000
2993,Color,Peter Care,78.0,104.0,0.0,77.0,Michael Harding,1000.0,1779284.0,Comedy|Drama,Kieran Culkin,The Dangerous Lives of Altar Boys ,12047,1292,Jake Richardson,4.0,book|boy|catholic|comic book|friend,http://www.imdb.com/title/tt0238924/?ref_=fn_tt_tt_1,122.0,English,USA,R,12000000.0,2002.0,165.0,7.1,1.85,677
2994,Color,Chan-wook Park,469.0,99.0,0.0,520.0,Alden Ehrenreich,3000.0,1702277.0,Drama|Thriller,Mia Wasikowska,Stoker ,84620,5074,Harmony Korine,4.0,death|hitchcockian|psychopath|sociopath|vomiting,http://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1,235.0,English,UK,R,12000000.0,2013.0,1000.0,6.8,2.35,27000
2995, Black and White,Kar-Wai Wong,194.0,129.0,0.0,576.0,Tony Chiu Wai Leung,878.0,261481.0,Drama|Romance|Sci-Fi,Li Gong,2046 ,41496,2378,Maggie Cheung,0.0,number in title|train|woman slaps a man|woman slaps man|written by director,http://www.imdb.com/title/tt0212712/?ref_=fn_tt_tt_1,210.0,Cantonese,Hong Kong,R,12000000.0,2004.0,643.0,7.5,2.35,0
2996,Color,Ira Sachs,121.0,91.0,60.0,18.0,Erin Boyes,60.0,1506998.0,Crime|Drama|Romance,David Richmond-Peck,Married Life ,8014,141,Timothy Webber,4.0,bachelor|best friend|divorce|poison|widow,http://www.imdb.com/title/tt0804505/?ref_=fn_tt_tt_1,50.0,English,USA,PG-13,12000000.0,2007.0,46.0,6.3,1.85,314
